http://yago-knowledge.org/resource/A_Medieval_English-Latin_Dictionary_U003A__Based_On_A_Set_Of_Unpublished_15Th_Century_Manuscripts_U002C__Medulla_Grammaticae__U002F__Marrow_Of_Grammar_Kept_In_The_British_Museum_Q112820412,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Máfia_Verde_U003A__O_Ambientalismo_A_Serviço_Do_Governo_Mundial_Q116505330,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Narrative_Of_The_Most_Remarkable_Particulars_In_The_Life_Of_James_Albert_Ukawsaw_Gronniosaw_U002C__An_African_Prince_Q91362767,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Prospect_Of_Maldon_U002C__1500_U2013_1689_Q101981706,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Real_Person_Q104604590,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Really_Good_Brown_Girl_Q105878366,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Short_History_of_Anarchism,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Short_History_of_Decay__u0028_book_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Song_of_Wraiths_and_Ruin,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Thesaurus_Of_Old_English_U002C__Cecily_Clarke_U002C__Words_U002C__Names_And_History_Volume_1_Q102336736,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Thesaurus_Of_Old_English_U002C__Cecily_Clarke_U002C__Words_U002C__Names_And_History_Volume_2_Q102338420,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Través_Del_Egipto_Q110438283,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Tribute_for_the_Negro,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_U002E__M_U002E__Klein_U002C__The_Father_Of_Canadian_Jewish_Literature_Essays_In_The_Poetics_Of_Humanistic_Politics_Q112819925,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_U1E6D_Ls_Al-Tšrī_U1E25__Al-ʿ_U1E63_Bī_Q111538435,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/A_Zooarchaeological_Study_Of_The_Roman_North-Western_Provinces_Q97608271,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Accidental_State_U003A__Chiang_Kai-Shek_U002C__The_United_States_U002C__And_The_Making_Of_Taiwan_Q114388464,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Actual_Air,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ada_Ou_La_Beauté_Des_Nombres_Q68443800,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Adarsa_Byakarana_Q107079293,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Adhunika_Talachera_Q107079295,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Adieu_Ma_Honte_Q106774746,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Adonisíada_I_Després_Q106506706,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Advanced_Public_Relations_Made_Simple_Q108937538,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Affaires_Privées__U003A__Aux_Sources_Du_Capitalisme_De_Surveillance_Q104059140,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Affairs_Of_Caste_Q113570001,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Aids_O_Tara_Pratikar_Q107562475,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ain_U0027_T_Nothing_Like_The_Real_Thing_U003A__How_The_Apollo_Theater_Shaped_American_Entertainment_Q97834704,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ainka_Muniru_Bigyana_Gapa_Q107562424,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ajira_Amerika_Q107079297,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Akam_Al_Marjan_Fi_Ahkam_Al-Jan_Q114765843,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Akshata_Q107079298,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Aksidenta_Q107079299,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Adab_Al-Yūghuslāfī_Al-MuʻĀ_U1E63_Ir_Q116133570,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Asrār_Al-_U1E6D_Ibbīyah_Wa-Al-A_U1E25_Kām_Al-Fiqhīyah_Fī_Ta_U1E25_Īm_Al-Khanzīr_Q112624109,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Bad_U0027__Wat-Tarikh_Q114790473,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-BīʼAh_Wa-Mushkilātuhā_Q112973084,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Darārī_Al-LāmiʻĀt_Fī_Muntakhabāt_Al-Lughāt_Q108616789,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Fihrist__U003A__MuʻJam_Al-Kharī_U1E6D_Ah_Al-Tārīkhīyah_Lil-Mamālīk_Al-Islāmīyah_Q109300224,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Insān_Wa-ʻIlm_Al-Nafs_Q116201038,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Kawn_Wa-Al-Thuqūb_Al-Sawdāʼ_Q112876444,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Lahw_Wa_U0027_L-Malahi_Q5716308,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Masājid_Q113434989,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mawrid_Al-Qareeb_U002C__A_Pocket_Arabic-English_And_English-Arabic_Dictionary_Q107009963,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mawt_Fī_Ăl-Fikr_Al-_U1E21_Arbī_Q115997466,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mu_u0027_jam_al-Awsat,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mu_u0027_jam_al-Kabir__u0028_Al-Tabarani_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Muwashsha_U1E25_Āt_Al-Andalusīyah_Q113360497,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-MuʻJam_Al-Amāzīghī_Al-Wa_U1E93_Īfī_Q107342779,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-MuʻJam_Al-Madrasi_Q116176016,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mīkrūbāt_Wa-Al-Insānal-Mīkrūbāt_Wa-Al-Insān_Q116222045,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Mūrd_Al-_U1E63_Ġīr_Q107029635,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-MʿǦm_Al-_U1E0F_Hbī_U003A__Fārsī_ʿRbī_Q113369225,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-MʿǦm_Al-_U1E25_Dī_U1E6F__U003A__ʿBrī_ʿRbī_Q107447241,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Naf_U1E6D__Wa-Al-Mushkilāt_Al-MuʻĀ_U1E63_Irah_Lil-Tanmiyah_Al-ʻArabīyah_Q112872404,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Naf_U1E6D__Wa-Al-ʻAlāqāt_Al-Dawlīyah__U003A__Wijhat_Na_U1E93_Ar_ʻArabīyah_Q115650860,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Nah_U1E0D_Ah_Al-ʻArabīyah_Wa-Al-Nah_U1E0D_Ah_Al-Yābānīyah__U003A__Tashābuh_Al-Muqaddimāt_Wa-Ikhtilāf_Al-NatāʼIj_Q112632544,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Ni_U1E93_Ām_Al-IʻLāmī_Al-Jadīd_Q116311979,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-QirāʼAh_Wa-Al-Nu_U1E63_Ū_U1E63__Al-Adabīyah_Q116290849,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Qāmūs_Al-Ǧadīd_U003A__Urdū-ʻArabī_Q107790489,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Qāmūs_Al-Ǧadīd_U003A__ʻArabī-Urdū_Q106928721,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Riwāyah_Al-Rūsīyah_Fī_Al-Qarn_Al-Tāsiʻ_ʻAshar_Q113482113,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Shakh_U1E63_Īyah_Al-Yahūdīyah_Al-IsrāʼĪlīyah_Wa-Al-Rū_U1E25__Al-ʻUdwānīyah_Q116600638,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Shawqiyt_Q12189146,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ShiʻR_Al-Ighrīqī_Turāthan_Insānīyan_Wa-ʻĀlamīyan_Q116025095,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Tanabbuʻ_Al-ʻIlmī_Wa-Mustaqbal_Al-Insān_Q115604884,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Thagr_Al-Jamānī_Fī_Ibtisām_Al-Thagr_Al-Wahrānī_Q115792358,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Wa_U0027_Sit_Trilingual_Dictionary_Q112895130,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Wujūdīyah_Q115731301,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ŠʿR_Fī_Al-Sūdān_Q113611170,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Ū_U1E25_Šīāt_Q25451387,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-Ūlāīāt_Al-Mt_U1E25_D_U1E97__Wālmšrq_Al-ʿRbī_Q112684580,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ʻAdālah_Wa-Al-_U1E25_Urrīyah_Fī_Fajr_Al-Nah_U1E0D_Ah_Al-ʻArabīyah_Al-_U1E25_Adīthah_Q113341462,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ʻIlm_Wa-Mushkilāt_Al-Insān_Al-MuʻĀ_U1E63_Ir_Q112685740,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ʻUmlāt_Al-Sūrīyah__U003A__Bidāyāt_Al-Qarn_Al-ʻIshrīn_Ilá_Al-Yawm__U003D__Syrian_Money_Q112323265,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Al-ʾA_U1E6D_Ls_Al-ʿLmī_U003A__Fīzīūlūǧīā_Al-Insān_Q112974211,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Alba_De_Otra_Jornada_Q108165912,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/All_Honorable_Men__U003A__The_Story_Of_The_Men_On_Both_Sides_Of_The_Atlantic_Who_Successfully_Thwarted_Plans_To_Dismantle_The_Nazi_Cartel_System_Q102181137,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/All_My_Fallen_Angelas_Q105948034,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/All_the_Young_Dudes__u0028_fan_fiction_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Alliance__U003A__Un_Fil_Rouge_Pour_Lire_La_Bible_Q112745747,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Allied_Internment_Camps_In_Occupied_Germany_Q105444521,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Am_I_A_Murderer__U003F__Q109942691,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Deha_Q107079236,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Dehara_Gahana_Katha_Q107562476,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Gachha_Ama_Ousadha_Q107562478,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Gita_Bahi_Q107562479,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Pruthibi_O_Jiba_Jagata_Q107562426,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Sarira_Tattwa_Q107562428,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ama_Upakari_Bruksha_Q107562480,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Amara_Bruksha_Q107562481,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Amara_Dabi_Q107562429,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Amara_Pakhi_Q107562482,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Amarakosa_Q107079480,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ambika_Bilasa_Q107079665,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/American_Epic_Novel_In_The_Late_Twentieth_Century_Q112813387,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/American_Salvage_Q98834038,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Amoenitatum_Exoticarum_Q11486877,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Anglo-Saxon_Inhumation_Cemetery_At_Sewerby_U002C__East_Yorkshire_Q100997655,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Archaeology_Of_Materials_U003A__Substantial_Transformation_In_Early_Prehistoric_Europe_Q101435619,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Attempt_To_Show_That_Our_Nursery_Rhyme_U002C__The_House_That_Jack_Built_U002C__Is_An_Historical_Allegory_U002C__Pourtraying_Eventful_Periods_In_England_U2019_S_History_U002C__Since_The_Times_Of_Harold_Q106338331,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Introduction_To_The_Santali_Language_Q108216396,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Inventory_Of_The_Historical_Monuments_In_Essex_U002C__Volume_3_U002C__North_East_Q101993447,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Inventory_Of_The_Historical_Monuments_In_Middlesex_Q95124418,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/An_Inventory_Of_The_Historical_Monuments_In_The_City_Of_Oxford_Q104097314,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anales_Eclesiásticos_Y_Seglares_De_La_Ciudad_De_Sevilla_Q111593292,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ancient_Borinquen_U003A__Archaeology_And_Ethnohistory_Of_Native_Puerto_Rico_Q115466417,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ancient_Philosophy_U002C__Mystery_And_Magic_U002E__Empedocles_And_Pythagorean_Tradition_Q5862019,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Ancient_Spanish_Ballads_Q112672009,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Andhakabaddha_Kabya_Q107079300,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Andhare_Alua_Q107079667,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Andy_Warhol_U0027_S_Religious_And_Ethnic_Roots_U003A__The_Carpatho-Rusyn_Influence_On_His_Art_Q112972623,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Angel_In_The_Rubble_U003A__How_I_Survived_For_27_Hours_Under_The_World_Trade_Center_Debris_Q112913725,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anglo-Saxon_Paganism_Q101198767,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anglo-Saxon_Pottery_And_The_Settlement_Of_England_Q101231692,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Angola_And_The_River_Congo_Q108666327,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Animal_De_Mediodía_Q117050918,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Animal_Liberation__u0028_book_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Animal_Q116281041,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Animal_U2019_S_Book_Of_Dance_Q96353109,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Animale_Q112124742,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anjali_Q111079489,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anna_Ithalasiriyar_U003A__Or_Ayvu_Q104438797,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anthologie_De_Lois_Et_Coutumes_Q12403572,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anticamente_Moderni_U002E__Palazzi_Rinascimentali_Di_Lombardia_In_Età_Sforzesca_Q115570614,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Antologia_U002E__Víctor_Iranzo_Q111015546,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anubhuti_Chikitsa_Q107079668,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Anugolara_Bhugola_O_Itihasa_Q107079235,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Análise_Das_Interações_Em_Educação_U003A__Retórica_U002C__Argumentação_U002C__Comunicação_E_Representações_Sociais_Q108805996,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Apana_Swaroop_Q105422165,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Apno_Dharma,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Apprentis_Sorciers_Q78927666,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Appunti_Dal_Blues_Q114314877,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Arabic_U2013_Romanian_Dictionary_Q107104155,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Arabic_u2013_English_Lexicon,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
